player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Heriberto Hernández,MIA,R,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.172703823884973,479,1,bet365,500.0,0.1666666666666666,0.006,0.144703823884973,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,88.4,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,5.0,,1,,4.693,0.0,0.3508771929824561,0.2456140350877192,88.85755555555556,0.4695777777777777,0.7409,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,6,2,0,0.333,4,4,2026-06-28,823037,681715,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 376}, ""fanduel"": {""odds"": 450}}"
Miguel Amaya,CHC,R,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.1236356857830053,709,1,bet365,750.0,0.1176470588235294,0.006,0.0956356857830053,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,,8.0,,0,43.0,3.967,0.0,0.203125,0.171875,79.3387037037037,0.2931666666666666,0.4050119047619048,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,4,0,0,0.0,5,1,2026-06-28,823769,665804,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 750}}"
Starling Marte,KC,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.1112032145664689,799,1,bet365,850.0,0.1052631578947368,0.0059,0.083203214566469,0.22,0.08,0.7000000000000001,4.0,0.9919,91.0,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,,4.0,8.0,0,21.0,5.48,0.0,0.2666666666666666,0.1111111111111111,81.06811111111112,0.3352179487179487,0.5049551282051282,0.0140845070422535,0.2288732394366197,0.028169014084507,,,,,4,2,0,0.5,1,0,2026-06-28,824580,516782,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 560}}"
Jasson Domínguez,NYY,R,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.11590551454280859,763,1,novig,809.0,0.11001100110011001,0.0059,0.0879055145428086,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,3.0,8.0,0,15.0,3.934,0.0444444444444444,0.2888888888888888,0.1333333333333333,84.89122222222223,0.3389888888888889,0.4642111111111111,0.0154440154440154,0.2393822393822393,0.0193050193050193,,,,,6,4,0,0.667,3,1,2026-06-28,824744,691176,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 800}}"
Brian Navarreto,MIA,R,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.1052942642243296,850,1,bet365,900.0,0.1,0.0053,0.0772942642243296,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,88.4,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,9.0,,0,,4.693,0.04,0.48,0.16,93.35133928571427,0.451642387218045,0.6772222222222223,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,0,0,0,,0,0,2026-06-28,823037,640459,"{""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Jeremy Peña,HOU,R,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.1298519349395785,670,1,bet365,700.0,0.125,0.0049,0.1018519349395785,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,,1.0,8.0,1,9.0,4.121,0.0112359550561797,0.3258426966292135,0.1123595505617977,83.81616931216931,0.3298199999999999,0.4505566666666666,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,30,4,0,0.133,5,1,2026-06-28,824256,665161,"{""novig"": {""odds"": 571}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 560}}"
Mauricio Dubón,ATL,R,Robbie Ray,L,SF,SF,A,mlb_schedule,0.1099794649625963,809,1,bet365,850.0,0.1052631578947368,0.0047,0.0819794649625963,0.1451612903225806,0.0677419354838709,0.7870967741935484,4.3,0.9987082346250478,91.7,73.5,16.2,11.84792996623056,0,88.0,0.0,12 MPH TOWARD OF,4:05 PM ET,Oracle Park,8.0,1.0,8.5,1,11.0,5.332,0.0098039215686274,0.1862745098039215,0.1078431372549019,81.1395873015873,0.3863888888888889,0.5518777777777778,0.0303030303030303,0.2151515151515151,0.0303030303030303,3.7,1.4372623574144487,14.0,87.66666666666667,12,4,0,0.333,5,3,2026-06-28,823204,643289,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 830}}"
Konnor Griffin,PIT,R,Brady Singer,R,PIT,CIN,H,mlb_schedule,0.1223404255319148,717,1,bet365,750.0,0.1176470588235294,0.0047,0.0845743231031467,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,1.0,10.0,1,32.0,6.791,0.0116279069767441,0.2558139534883721,0.0813953488372093,81.1934470899471,0.3105977777777778,0.4199288888888889,0.025830258302583,0.2656826568265683,0.055350553505535,,,,,4,0,0,0.0,5,1,2026-06-28,823362,804606,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 630}}"
Griffin Conine,MIA,L,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.157928864146191,533,1,pinnacle,551.0,0.1536098310291858,0.0043,0.129928864146191,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,6.0,,1,,4.693,0.0454545454545454,0.3636363636363636,0.1590909090909091,85.44211111111112,0.5352333333333333,0.8026,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,0,0,0,,2,1,2026-06-28,823037,665052,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 551}, ""fanduel"": {""odds"": 470}}"
Alika Williams,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1042170756462836,860,1,bet365,900.0,0.1,0.0042,0.0762170756462836,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,9.0,9.5,1,18.0,4.1,0.0136986301369863,0.1917808219178082,0.136986301369863,82.19338888888888,0.2596875,0.3457708333333333,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,1,0,2026-06-28,824011,675961,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Wade Meckler,LAA,L,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.118715754607862,742,1,novig,770.0,0.1149425287356321,0.0038,0.090715754607862,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,103.2,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,6.0,9.5,0,29.0,5.471,0.0,0.1636363636363636,0.0727272727272727,82.5341111111111,0.3419880952380952,0.443577380952381,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,6,2,0,0.333,2,0,2026-06-28,824011,685133,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 750}}"
Nate Eaton,BOS,R,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.1032629806784683,868,1,bet365,900.0,0.1,0.0033,0.0752629806784683,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,1.0,8.0,1,7.0,3.5,0.0172413793103448,0.2758620689655172,0.1206896551724138,82.88385714285714,0.280652505446623,0.3868888888888889,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,4,0,0,0.0,1,0,2026-06-28,824744,681987,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 560}}"
Cedric Mullins,TB,L,Merrill Kelly,R,TB,AZ,H,mlb_schedule,0.1513916943887896,561,1,bet365,575.0,0.1481481481481481,0.0032,0.1233916943887896,0.1941391941391941,0.1025641025641025,0.7032967032967034,3.7,0.9888418350873076,99.8,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,6.0,,0,,6.117,0.0,0.225,0.15,79.79369841269842,0.3657738095238095,0.5904345238095239,0.0272727272727272,0.3,0.0363636363636363,,,,,6,4,0,0.667,8,0,2026-06-28,822959,656775,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 575}, ""fanduel"": {""odds"": 470}}"
Taylor Walls,TB,R,Merrill Kelly,R,TB,AZ,H,mlb_schedule,0.0772245273131151,1195,1,bet365,1250.0,0.074074074074074,0.0032,0.0492245273131151,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,110.5,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,8.0,,0,,6.117,0.024390243902439,0.1219512195121951,0.2682926829268293,76.90388888888889,0.236125,0.3371527777777778,0.0272727272727272,0.3,0.0363636363636363,,,,,4,0,0,0.0,0,0,2026-06-28,822959,670764,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1250}, ""fanduel"": {""odds"": 900}}"
Matt Olson,ATL,L,Robbie Ray,L,SF,SF,A,mlb_schedule,0.1878166348588227,432,1,novig,441.0,0.1848428835489833,0.003,0.1598166348588227,0.2294617563739376,0.0991501416430594,0.6713881019830029,4.0,0.988339071421818,77.2,73.5,16.2,11.84792996623056,0,88.0,0.0,12 MPH TOWARD OF,4:05 PM ET,Oracle Park,20.0,4.0,8.5,0,16.0,5.332,0.0212765957446808,0.3191489361702128,0.202127659574468,86.68866738816739,0.3944277777777777,0.5773644444444446,0.0303030303030303,0.2151515151515151,0.0303030303030303,3.7,1.4372623574144487,14.0,87.66666666666667,18,4,0,0.222,14,8,2026-06-28,823204,621566,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 375}, ""fanduel"": {""odds"": 400}}"
Bobby Witt Jr.,KC,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.2178599946986072,359,1,novig,365.0,0.2150537634408602,0.0028,0.1898599946986073,0.1681159420289855,0.1072463768115942,0.7246376811594203,4.2,0.9955577914578614,91.0,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,10.0,2.0,8.0,1,10.0,5.48,0.0120481927710843,0.2771084337349397,0.108433734939759,85.6086507936508,0.3244855555555556,0.4322855555555556,0.0140845070422535,0.2288732394366197,0.028169014084507,,,,,10,4,0,0.4,8,2,2026-06-28,824580,677951,"{""novig"": {""odds"": 365}, ""pinnacle"": {""odds"": 356}}"
Trea Turner,PHI,R,Cionel Pérez,L,NYM,NYM,A,mlb_schedule,0.1223404255319148,717,1,novig,733.0,0.120048019207683,0.0023,0.0879509626633825,0.2275280898876404,0.0674157303370786,0.705056179775281,4.3,0.9947533874383884,95.6,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,1.0,7.0,0,,5.521,0.0,0.2298850574712643,0.0804597701149425,80.26415873015873,0.2894155555555555,0.3658922222222222,0.0153846153846153,0.2769230769230769,0.0307692307692307,,,,,2,2,0,1.0,6,1,2026-06-28,823608,607208,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 700}}"
Xavier Edwards,MIA,L,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.0815110799196731,1127,1,novig,1150.0,0.08,0.0015,0.0535110799196731,0.1268011527377521,0.1181556195965417,0.7550432276657061,4.0,0.996399541547913,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,4.0,,0,,4.693,0.0,0.1451612903225806,0.1290322580645161,81.3616984126984,0.2288154761904762,0.3121071428571428,0.011070110701107,0.3357933579335793,0.029520295202952,,,,,6,0,0,0.0,2,4,2026-06-28,823037,669364,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 1100}}"
Manny Machado,SD,R,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.1752952036632786,470,1,bet365,475.0,0.1739130434782608,0.0014,0.1472952036632786,0.2235649546827794,0.1087613293051359,0.6676737160120846,4.0,0.9878028387450504,101.7,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,14.0,4.0,8.0,1,8.0,4.313,0.0238095238095238,0.2619047619047619,0.1547619047619047,86.36219576719577,0.3328611111111111,0.5212666666666667,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,8,2,2,0.25,11,3,2026-06-28,823281,592518,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 405}, ""fanduel"": {""odds"": 400}}"
Connor Wong,BOS,R,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.096515849595706,936,1,bet365,950.0,0.09523809523809523,0.0013,0.068515849595706,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,8.0,8.0,0,469.0,3.5,0.0,0.2295081967213114,0.0655737704918032,81.05605555555556,0.3996102564102564,0.5200410256410256,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,20,8,2,0.4,0,1,2026-06-28,824744,657136,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 950}, ""fanduel"": {""odds"": 680}}"
Sam Antonacci,CWS,L,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.1112032145664689,799,1,novig,809.0,0.11001100110011,0.0012,0.083203214566469,0.150197628458498,0.1383399209486166,0.7114624505928854,4.3,0.9952261358351948,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,4.0,1.0,8.0,1,8.0,3.962,0.0375,0.2375,0.1375,83.78838095238095,0.4382311111111111,0.6605733333333333,0.0,0.1825396825396825,0.0238095238095238,,,,,2,0,0,0.0,4,0,2026-06-28,824580,803011,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 750}}"
Max Muncy,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1765845162250072,466,1,fanduel,470.0,0.175438596491228,0.0011,0.1485845162250072,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,7.0,9.5,1,9.0,4.1,0.0298507462686567,0.2388059701492537,0.1641791044776119,83.17244444444445,0.2360128205128205,0.3583461538461538,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,6,1,2026-06-28,824011,691777,"{""bet365"": {""odds"": 400}, ""pinnacle"": {""odds"": 430}, ""novig"": {""odds"": 413}, ""fanduel"": {""odds"": 470}}"
J.T. Realmuto,PHI,R,Cionel Pérez,L,NYM,NYM,A,mlb_schedule,0.1261261261261261,693,1,bet365,700.0,0.125,0.0011,0.090715754607862,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,95.6,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,6.0,7.0,1,,5.521,0.0384615384615384,0.2179487179487179,0.0641025641025641,85.96027777777778,0.4050388888888889,0.5869166666666666,0.0153846153846153,0.2769230769230769,0.0307692307692307,,,,,6,0,0,0.0,5,0,2026-06-28,823608,592663,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 700}}"
José Caballero,NYY,R,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.0843666215545382,1085,1,bet365,1100.0,0.08333333333333333,0.001,0.0563666215545382,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,9.0,8.0,1,12.0,3.934,0.0,0.1081081081081081,0.1351351351351351,78.75901587301588,0.33325,0.4545119047619047,0.0154440154440154,0.2393822393822393,0.0193050193050193,,,,,14,6,0,0.429,4,4,2026-06-28,824744,676609,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1100}, ""fanduel"": {""odds"": 1000}}"
Oswald Peraza,LAA,R,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.1183847416437531,745,1,bet365,750.0,0.1176470588235294,0.0007,0.0903847416437532,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,7.0,9.5,0,29.0,5.471,0.0123456790123456,0.2716049382716049,0.1358024691358024,80.38018518518517,0.3440755555555556,0.4781633333333333,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,4,2,0,0.5,2,5,2026-06-28,824011,672724,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 520}}"
CJ Abrams,WSH,L,Kyle Bradish,R,BAL,BAL,A,mlb_schedule,0.1542857142857142,548,1,bet365,550.0,0.1538461538461538,0.0004,0.1265234917350532,0.2134502923976608,0.1198830409356725,0.6666666666666667,4.0,0.9876543209876544,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,4.0,9.0,1,,4.239,0.0238095238095238,0.2857142857142857,0.1428571428571428,85.06213756613758,0.3264555555555555,0.48985,0.018450184501845,0.2361623616236162,0.03690036900369,3.64,1.1123595505617978,11.0,89.0,16,0,0,0.0,14,3,2026-06-28,824821,682928,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 550}, ""pinnacle"": {""odds"": 493}, ""fanduel"": {""odds"": 480}}"
Royce Lewis,MIN,R,Ryan Feltner,R,MIN,COL,H,mlb_schedule,0.1542857142857142,548,1,bet365,550.0,0.1538461538461538,0.0004,0.1361919145754247,0.22,0.08,0.7000000000000001,4.0,0.9919,92.4,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,4.0,,1,,4.725,0.0125,0.25,0.1875,83.48307936507936,0.3321488095238095,0.5481369047619048,0.0267857142857142,0.2991071428571428,0.0267857142857142,,,,,0,0,0,,5,2,2026-06-28,823686,668904,"{""novig"": {""odds"": 426}, ""bet365"": {""odds"": 550}, ""fanduel"": {""odds"": 400}}"
Mark Vientos,NYM,R,Jesús Luzardo,L,NYM,PHI,H,mlb_schedule,0.1428571428571428,600,1,bet365,600.0,0.1428571428571428,0.0,0.1086636105692509,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,95.6,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,6.0,7.0,1,,3.401,0.0172413793103448,0.2413793103448276,0.1724137931034483,84.0645,0.3786607142857143,0.6212916666666667,0.0245614035087719,0.1859649122807017,0.0175438596491228,4.0,0.8772563176895308,9.0,92.33333333333331,30,4,0,0.133,6,5,2026-06-28,823608,668901,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 600}, ""fanduel"": {""odds"": 480}}"
Noelvi Marte,CIN,R,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.0949074074074074,954,1,bet365,950.0,0.0952380952380952,-0.0003,0.0698459855062276,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,6.0,10.0,1,14.0,3.593,0.044776119402985,0.208955223880597,0.1044776119402985,84.99522222222224,0.3516944444444444,0.5285388888888889,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,4,0,0,0.0,3,3,2026-06-28,823362,682622,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 950}, ""fanduel"": {""odds"": 800}}"
Victor Robles,SEA,R,Gavin Williams,R,CLE,CLE,A,mlb_schedule,0.0819976358859257,1120,1,fanduel,1100.0,0.0833333333333333,-0.0013,0.0539976358859257,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,95.7,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,,9.0,7.5,0,100.0,3.804,0.0,0.1666666666666666,0.1333333333333333,80.33872222222222,0.2596088888888889,0.3462544444444445,0.01,0.31,0.0333333333333333,3.82,1.396551724137931,15.0,96.66666666666669,0,0,0,,1,0,2026-06-28,824422,645302,"{""novig"": {""odds"": 1076}, ""fanduel"": {""odds"": 1100}}"
Brandon Nimmo,TEX,L,Shane Bieber,R,TOR,TOR,A,mlb_schedule,0.1833481151977453,445,1,pinnacle,441.0,0.1848428835489833,-0.0015,0.1553481151977453,0.2085714285714285,0.0942857142857142,0.6971428571428571,4.0,0.991586992353186,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,4.0,8.5,0,,,0.0,0.3580246913580246,0.2098765432098765,88.0428542938543,0.3536477777777778,0.5049422222222223,0.0147058823529411,0.3088235294117647,0.0330882352941176,,,,,8,2,0,0.25,8,1,2026-06-28,822795,607043,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 425}, ""pinnacle"": {""odds"": 441}, ""fanduel"": {""odds"": 400}}"
Carter Jensen,KC,L,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.1481475791995831,575,1,novig,567.0,0.1499250374812593,-0.0018,0.1201475791995831,0.2644067796610169,0.0949152542372881,0.6406779661016948,4.1,0.9849518267686898,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,11.0,3.0,8.0,1,7.0,5.48,0.0120481927710843,0.3012048192771084,0.144578313253012,85.36631746031748,0.3665833333333333,0.5642119047619047,0.0140845070422535,0.2288732394366197,0.028169014084507,,,,,0,0,0,,10,1,2026-06-28,824580,695600,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 554}, ""fanduel"": {""odds"": 450}}"
Zach McKinstry,DET,L,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.0814492652573216,1128,1,bet365,1100.0,0.0833333333333333,-0.0019,0.0534492652573216,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,6.0,8.0,0,17.0,1.6,0.0151515151515151,0.1363636363636363,0.1818181818181818,79.616,0.2299285714285714,0.3163333333333333,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,20,4,0,0.2,2,0,2026-06-28,824256,656716,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1100}, ""fanduel"": {""odds"": 1100}}"
Nolan Arenado,AZ,R,Drew Rasmussen,R,TB,TB,A,mlb_schedule,0.1228738831710561,714,1,bet365,700.0,0.125,-0.0021,0.0948738831710561,0.1966101694915254,0.1016949152542373,0.7016949152542373,3.6,0.987153691057118,110.5,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,7.0,,0,,3.327,0.0119047619047619,0.1904761904761904,0.1547619047619047,81.23327248677248,0.22468,0.2852500000000001,0.0166666666666666,0.1833333333333333,0.02,2.62,0.9418604651162792,9.0,86.0,6,4,2,0.667,6,3,2026-06-28,822959,571448,"{""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 680}}"
Lawrence Butler,ATH,L,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1257847546392498,695,1,fanduel,680.0,0.1282051282051282,-0.0024,0.0977847546392498,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,103.2,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,6.0,9.5,1,9.0,4.1,0.03125,0.265625,0.078125,80.62558201058201,0.4380595238095238,0.6410535714285714,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,6,0,2026-06-28,824011,671732,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 589}, ""fanduel"": {""odds"": 680}}"
Ezequiel Tovar,COL,R,Connor Prielipp,L,MIN,MIN,A,mlb_schedule,0.0975609756097561,925,1,bet365,900.0,0.1,-0.0024,0.0822193906432063,0.281786941580756,0.0618556701030927,0.6563573883161512,3.4,0.973529396828661,92.4,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,9.0,,0,,3.421,0.0,0.1237113402061855,0.1958762886597938,78.70551587301588,0.3121011904761904,0.4632380952380953,0.0245614035087719,0.2456140350877192,0.0175438596491228,,,,,0,0,0,,8,0,2026-06-28,823686,678662,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Yohendrick Piñango,TOR,L,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.1303428406487486,667,1,bet365,650.0,0.1333333333333333,-0.003,0.1023428406487486,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,8.0,8.5,0,,4.149,0.0277777777777777,0.2916666666666667,0.0972222222222222,84.21597354497355,0.447801282051282,0.6700769230769231,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,0,0,0,,4,1,2026-06-28,822795,682818,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 520}}"
Kameron Misner,KC,L,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.0879364179437263,1037,1,fanduel,1000.0,0.0909090909090909,-0.003,0.0599364179437263,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,,9.0,8.0,0,390.0,5.48,0.0140845070422535,0.1971830985915492,0.1690140845070422,82.90516666666666,0.2815277777777777,0.3842152777777778,0.0140845070422535,0.2288732394366197,0.028169014084507,,,,,0,0,0,,0,0,2026-06-28,824580,670224,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 1000}}"
