player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Bryce Harper,PHI,L,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.2300279824610882,335,1,novig,326.0,0.2347417840375587,-0.0047,0.2020279824610882,0.1888888888888888,0.1444444444444444,0.6666666666666667,4.1,0.9889387844464104,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,20.0,3.0,8.0,1,4.0,2.6,0.0246913580246913,0.2839506172839506,0.1604938271604938,85.51526455026456,0.4590077777777777,0.6631733333333333,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,12,4,2,0.333,17,3,2026-07-01,823446,547180,"{""novig"": {""odds"": 326}, ""bet365"": {""odds"": 290}, ""pinnacle"": {""odds"": 287}, ""fanduel"": {""odds"": 320}}"
Kazuma Okamoto,TOR,R,Freddy Peralta,R,TOR,NYM,H,mlb_schedule,0.2148376975779685,365,1,novig,355.0,0.2197802197802197,-0.0049,0.1868376975779685,0.3235294117647059,0.1088235294117647,0.5676470588235294,4.1,0.967868018178303,106.3,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,3.0,8.5,1,,4.003,0.0394736842105263,0.2105263157894736,0.1578947368421052,82.74279365079364,0.4605535714285714,0.7654642857142857,0.0194174757281553,0.2524271844660194,0.0258899676375404,4.53,1.1824817518248176,12.0,91.33333333333331,0,0,0,,14,5,2026-07-01,822791,672960,"{""novig"": {""odds"": 355}, ""bet365"": {""odds"": 325}, ""betmgm"": {""odds"": 300}, ""pinnacle"": {""odds"": 344}, ""draftkings"": {""odds"": 322}, ""fanduel"": {""odds"": 340}}"
Daniel Schneemann,CLE,L,MacKenzie Gore,L,CLE,TEX,H,mlb_schedule,0.1049265887488814,853,1,novig,809.0,0.11001100110011,-0.0051,0.0769265887488814,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,106.3,94.6,13.8,-5.1695709891395865,0,86.0,1.0,5 MPH TOWARD HP,1:10 PM ET,Progressive Field,,9.0,7.5,0,,3.615,0.0307692307692307,0.2461538461538461,0.1692307692307692,83.36519576719577,0.3409595238095238,0.5134952380952381,0.0032786885245901,0.2524590163934426,0.0098360655737704,4.05,0.7912087912087913,8.0,91.0,0,0,0,,5,2,2026-07-01,824419,682177,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 750}}"
Nasim Nuñez,WSH,R,Payton Tolle,L,BOS,BOS,A,mlb_schedule,0.0645940150982755,1448,1,novig,1329.0,0.0699790062981105,-0.0054,0.0365940150982755,0.2329749103942652,0.1111111111111111,0.6559139784946237,3.5,0.976103483080176,85.2,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,8.0,9.5,0,,2.656,0.0,0.0909090909090909,0.0909090909090909,80.21533333333333,0.3516547619047619,0.4398690476190476,0.0058309037900874,0.2069970845481049,0.0145772594752186,,,,,0,0,0,,0,0,2026-07-01,824740,683083,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 1200}}"
Dominic Smith,ATL,L,Michael McGreevy,R,ATL,STL,H,mlb_schedule,0.1052139288029224,850,1,fanduel,800.0,0.1111111111111111,-0.0059,0.0772139288029224,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,98.1,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,,6.0,9.0,0,25.0,4.247,0.0,0.2063492063492063,0.1269841269841269,81.60524603174603,0.2227188888888889,0.3228511904761905,0.0134228187919463,0.285234899328859,0.0268456375838926,3.12,1.208955223880597,12.0,89.33333333333333,6,2,0,0.333,6,0,2026-07-01,824905,642086,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 800}}"
Iván Herrera,STL,R,Reynaldo López,R,ATL,ATL,A,mlb_schedule,0.1340092691300889,646,1,novig,614.0,0.1400560224089636,-0.006,0.1060092691300889,0.1567567567567567,0.1891891891891892,0.654054054054054,4.2,0.9884166379350866,92.8,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,10.0,2.0,9.0,0,10.0,4.879,0.0384615384615384,0.3076923076923077,0.1153846153846153,83.51784920634921,0.2735222222222221,0.4037144444444444,0.0092592592592592,0.2037037037037037,0.0185185185185185,,,,,2,0,0,0.0,6,5,2026-07-01,824905,671056,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 575}, ""draftkings"": {""odds"": 610}, ""fanduel"": {""odds"": 600}}"
Isaac Paredes,HOU,R,Taj Bradley,R,HOU,MIN,H,mlb_schedule,0.1539453907532372,550,1,novig,525.0,0.16,-0.0061,0.1259453907532372,0.1592920353982301,0.1297935103244837,0.7109144542772861,4.1,0.9938310940700916,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,11.0,3.0,8.5,1,3.0,3.463,0.0,0.1808510638297872,0.1276595744680851,83.24646031746032,0.3062277777777778,0.439561111111111,0.0201342281879194,0.2785234899328859,0.0402684563758389,,,,,12,2,2,0.167,11,0,2026-07-01,824174,670623,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 475}, ""betmgm"": {""odds"": 360}, ""pinnacle"": {""odds"": 497}, ""fanduel"": {""odds"": 500}}"
Colt Keith,DET,L,Will Warren,R,NYY,NYY,A,mlb_schedule,0.1418171580797608,605,1,bet365,575.0,0.1481481481481481,-0.0063,0.1138171580797608,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,104.0,99.8,11.1,11.1,0,70.0,15.0,11 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,5.0,10.5,1,,3.246,0.0483870967741935,0.3387096774193548,0.2258064516129032,86.82955555555556,0.4213077777777778,0.6774844444444444,0.0066889632107023,0.217391304347826,0.0167224080267558,,,,,6,0,0,0.0,5,0,2026-07-01,823530,690993,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 575}, ""betmgm"": {""odds"": 425}, ""draftkings"": {""odds"": 560}, ""fanduel"": {""odds"": 520}}"
Taylor Trammell,HOU,L,Taj Bradley,R,HOU,MIN,H,mlb_schedule,0.138666644294606,621,1,novig,590.0,0.144927536231884,-0.0063,0.110666644294606,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,6.0,8.5,1,6.0,3.463,0.0,0.25,0.173076923076923,85.52174603174602,0.3688461538461538,0.5718846153846153,0.0201342281879194,0.2785234899328859,0.0402684563758389,,,,,0,0,0,,4,0,2026-07-01,824174,666211,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 575}, ""betmgm"": {""odds"": 500}, ""fanduel"": {""odds"": 560}}"
Zach McKinstry,DET,L,Will Warren,R,NYY,NYY,A,mlb_schedule,0.0843666215545382,1085,1,fanduel,1000.0,0.0909090909090909,-0.0065,0.0563666215545382,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,104.0,99.8,11.1,11.1,0,70.0,15.0,11 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,7.0,10.5,1,,3.246,0.0,0.1125,0.1375,80.63235209235208,0.29235,0.3826333333333333,0.0066889632107023,0.217391304347826,0.0167224080267558,,,,,0,0,0,,3,0,2026-07-01,823530,656716,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 525}, ""draftkings"": {""odds"": 900}, ""fanduel"": {""odds"": 1000}}"
Ryan O'Hearn,PIT,L,Zack Wheeler,R,PHI,PHI,A,mlb_schedule,0.1545234917350532,547,1,fanduel,520.0,0.1612903225806451,-0.0068,0.1265234917350532,0.2206896551724138,0.0827586206896551,0.6965517241379311,3.9,0.990447210024836,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,13.0,5.0,8.0,1,3.0,3.514,0.0116279069767441,0.2558139534883721,0.1511627906976744,82.84583068783068,0.3384277777777777,0.4516711111111112,0.0189873417721519,0.2183544303797468,0.0253164556962025,,,,,6,0,0,0.0,10,3,2026-07-01,823446,656811,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 450}, ""betmgm"": {""odds"": 333}, ""pinnacle"": {""odds"": 476}, ""draftkings"": {""odds"": 487}, ""fanduel"": {""odds"": 520}}"
Kyle Stowers,MIA,L,Kyle Freeland,L,COL,COL,A,mlb_schedule,0.192792661260172,419,1,bet365,400.0,0.2,-0.0072,0.164792661260172,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,113.9,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,,6.0,11.0,0,10.0,5.779,0.0138888888888888,0.3333333333333333,0.125,82.02248412698412,0.578547619047619,0.9318214285714286,0.0207100591715976,0.3047337278106509,0.0384615384615384,,,,,0,0,0,,7,1,2026-07-01,824337,669065,"{""novig"": {""odds"": 365}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 340}, ""pinnacle"": {""odds"": 354}, ""draftkings"": {""odds"": 347}, ""fanduel"": {""odds"": 350}}"
Lourdes Gurriel Jr.,AZ,R,Trevor McDonald,R,AZ,SF,H,mlb_schedule,0.0875913717872124,1042,1,novig,953.0,0.0949667616334283,-0.0074,0.0595913717872124,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.4,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,,5.0,9.5,0,45.0,3.51,0.0112359550561797,0.2134831460674157,0.1123595505617977,81.10946560846561,0.3110333333333333,0.3666077777777778,0.0123456790123456,0.279835390946502,0.0205761316872428,,,,,0,0,0,,2,0,2026-07-01,825064,666971,"{""novig"": {""odds"": 953}}"
Pavin Smith,AZ,L,Trevor McDonald,R,AZ,SF,H,mlb_schedule,0.0759508798924776,1217,1,bet365,1100.0,0.08333333333333333,-0.0074,0.0479508798924776,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,84.1,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,,8.0,9.5,0,16.0,3.51,0.0166666666666666,0.1833333333333333,0.1666666666666666,82.75877777777778,0.2281777777777777,0.2891055555555555,0.0123456790123456,0.279835390946502,0.0205761316872428,,,,,0,0,0,,1,0,2026-07-01,825064,656976,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 875}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 900}}"
Nathan Lukes,TOR,L,Freddy Peralta,R,TOR,NYM,H,mlb_schedule,0.0923443985573546,983,1,novig,900.0,0.1,-0.0077,0.0643443985573546,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,108.2,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,1.0,8.5,1,,4.003,0.0,0.1111111111111111,0.0952380952380952,81.89553968253969,0.32932,0.4379311111111111,0.0194174757281553,0.2524271844660194,0.0258899676375404,4.53,1.1824817518248176,12.0,91.33333333333331,4,0,0,0.0,4,0,2026-07-01,822791,664770,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 550}, ""fanduel"": {""odds"": 870}}"
Bryce Eldridge,SF,L,Zac Gallen,R,AZ,AZ,A,mlb_schedule,0.1530712510295024,553,1,draftkings,520.0,0.16129032258064516,-0.0082,0.1250712510295024,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,84.1,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,,3.0,9.5,0,14.0,5.012,0.0,0.3513513513513513,0.1621621621621621,85.15046031746033,0.3293111111111111,0.5162555555555556,0.0165562913907284,0.2781456953642384,0.0331125827814569,6.15,1.563706563706564,15.0,86.33333333333333,8,2,0,0.25,5,1,2026-07-01,825064,805811,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 450}, ""draftkings"": {""odds"": 520}, ""fanduel"": {""odds"": 480}}"
Bryson Stott,PHI,L,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.1454333598410427,588,1,betmgm,550.0,0.1538461538461538,-0.0084,0.1174333598410427,0.1732026143790849,0.0816993464052287,0.7450980392156862,3.7,0.9936381891573705,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,7.0,6.0,8.0,0,8.0,2.6,0.0131578947368421,0.1973684210526315,0.1710526315789473,83.4453492063492,0.3178977777777778,0.4529866666666667,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,18,0,0,0.0,7,1,2026-07-01,823446,681082,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 550}, ""fanduel"": {""odds"": 520}}"
Ceddanne Rafaela,BOS,R,Brad Lord,R,BOS,WSH,H,mlb_schedule,0.1023708965575891,877,1,fanduel,800.0,0.1111111111111111,-0.0087,0.0743708965575891,0.1974921630094044,0.0658307210031347,0.7366771159874608,4.2,0.9963182683357924,85.2,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,2.0,9.5,0,,3.745,0.0,0.1714285714285714,0.1047619047619047,77.23745238095238,0.3632866666666666,0.5245277777777778,0.0166666666666666,0.275,0.025,,,,,2,2,0,1.0,6,2,2026-07-01,824740,678882,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 500}, ""fanduel"": {""odds"": 800}}"
José Caballero,NYY,R,Troy Melton,R,NYY,DET,H,mlb_schedule,0.0982101044647534,918,1,fanduel,830.0,0.1075268817204301,-0.0093,0.0702101044647534,0.2196969696969697,0.0795454545454545,0.7007575757575757,3.5,0.9853417854038294,100.0,99.8,11.1,11.1,0,70.0,15.0,11 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,8.0,10.5,1,,3.729,0.0,0.125,0.1125,79.63340476190477,0.3118571428571428,0.4392857142857143,0.0180995475113122,0.2624434389140271,0.0361990950226244,,,,,2,2,0,1.0,4,4,2026-07-01,823530,676609,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 575}, ""fanduel"": {""odds"": 830}}"
Drake Baldwin,ATL,L,Michael McGreevy,R,ATL,STL,H,mlb_schedule,0.1904059961325597,425,1,novig,400.0,0.2,-0.0096,0.1624059961325597,0.2481203007518796,0.1090225563909774,0.6428571428571428,4.3,0.9880540562560538,98.1,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,14.0,1.0,9.0,0,46.0,4.247,0.0140845070422535,0.323943661971831,0.0845070422535211,86.3485873015873,0.4063571428571428,0.635702380952381,0.0134228187919463,0.285234899328859,0.0268456375838926,3.12,1.208955223880597,12.0,89.33333333333333,0,0,0,,7,7,2026-07-01,824905,686948,"{""novig"": {""odds"": 400}, ""bet365"": {""odds"": 350}, ""betmgm"": {""odds"": 390}, ""pinnacle"": {""odds"": 315}, ""draftkings"": {""odds"": 389}, ""fanduel"": {""odds"": 390}}"
Royce Lewis,MIN,R,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.136517232050249,633,1,bet365,575.0,0.1481481481481481,-0.0116,0.108517232050249,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,5.0,8.5,0,12.0,5.255,0.037037037037037,0.2962962962962963,0.2098765432098765,84.29892857142858,0.3733055555555555,0.5900000000000001,0.018348623853211,0.2477064220183486,0.0275229357798165,,,,,0,0,0,,6,2,2026-07-01,824174,668904,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 575}, ""betmgm"": {""odds"": 375}, ""fanduel"": {""odds"": 470}}"
Chase DeLauter,CLE,L,MacKenzie Gore,L,CLE,TEX,H,mlb_schedule,0.1158263949540674,763,1,fanduel,680.0,0.1282051282051282,-0.0124,0.0878263949540675,0.1342756183745583,0.0989399293286219,0.7667844522968197,4.2,0.9977890368713982,106.3,94.6,13.8,-5.1695709891395865,0,86.0,1.0,5 MPH TOWARD HP,1:10 PM ET,Progressive Field,,2.0,7.5,0,,3.615,0.0,0.2235294117647059,0.0823529411764705,83.29010317460317,0.3826766666666666,0.5111733333333334,0.0032786885245901,0.2524590163934426,0.0098360655737704,4.05,0.7912087912087913,8.0,91.0,0,0,0,,9,0,2026-07-01,824419,800050,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 574}, ""fanduel"": {""odds"": 680}}"
Francisco Lindor,NYM,R,Braydon Fisher,R,TOR,TOR,A,mlb_schedule,0.1404022781019946,612,1,draftkings,554.0,0.1529051987767584,-0.0125,0.1124022781019946,0.22,0.08,0.7000000000000001,4.0,0.9919,106.3,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,4.0,8.5,1,,3.383,0.0131578947368421,0.2894736842105263,0.1842105263157894,86.4767215007215,0.4303333333333333,0.6477444444444446,0.0,0.2063492063492063,0.0476190476190476,,,,,0,0,0,,3,0,2026-07-01,822791,596019,"{""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 340}, ""pinnacle"": {""odds"": 481}, ""draftkings"": {""odds"": 554}, ""fanduel"": {""odds"": 500}}"
Mookie Betts,LAD,R,J.T. Ginn,R,ATH,ATH,A,mlb_schedule,0.1473925538873992,578,1,bet365,525.0,0.16,-0.0126,0.1193925538873992,0.22,0.08,0.7000000000000001,4.0,0.9919,113.3,87.9,11.3,9.368124569871972,0,82.0,0.0,9 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,,4.0,,1,4.0,4.075,0.0120481927710843,0.3012048192771084,0.1927710843373494,84.8534708994709,0.4163011111111111,0.5852333333333334,0.0070422535211267,0.2359154929577464,0.0140845070422535,3.15,0.913533834586466,9.0,88.66666666666667,0,0,0,,10,2,2026-07-01,824985,605141,"{""novig"": {""odds"": 400}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 350}, ""pinnacle"": {""odds"": 440}, ""draftkings"": {""odds"": 370}, ""fanduel"": {""odds"": 400}}"
Yainer Diaz,HOU,R,Taj Bradley,R,HOU,MIN,H,mlb_schedule,0.1044347900589078,858,1,fanduel,750.0,0.1176470588235294,-0.0132,0.0764347900589078,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,7.0,8.5,1,8.0,3.463,0.025,0.2125,0.0875,83.36126984126984,0.3997155555555556,0.5494,0.0201342281879194,0.2785234899328859,0.0402684563758389,,,,,26,6,4,0.231,3,0,2026-07-01,824174,673237,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 600}, ""betmgm"": {""odds"": 500}, ""draftkings"": {""odds"": 670}, ""fanduel"": {""odds"": 750}}"
Joey Loperfido,HOU,L,Taj Bradley,R,HOU,MIN,H,mlb_schedule,0.0948880977921104,954,1,novig,809.0,0.11001100110011,-0.0151,0.0668880977921105,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,8.0,8.5,0,8.0,3.463,0.0,0.1454545454545454,0.2363636363636363,81.33353968253967,0.3388809523809524,0.5199583333333333,0.0201342281879194,0.2785234899328859,0.0402684563758389,,,,,4,0,0,0.0,1,0,2026-07-01,824174,694388,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 780}, ""fanduel"": {""odds"": 800}}"
Richie Palacios,TB,L,Seth Lugo,R,KC,KC,A,mlb_schedule,0.0848276286156576,1079,1,novig,900.0,0.1,-0.0152,0.0568276286156576,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,85.2,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,8.0,10.5,0,87.0,3.6,0.0,0.1688311688311688,0.0649350649350649,79.357,0.330995238095238,0.4233083333333333,0.0089820359281437,0.2754491017964072,0.0209580838323353,4.18,0.996309963099631,10.0,90.33333333333331,12,2,0,0.167,1,0,2026-07-01,824094,680700,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Spencer Torkelson,DET,R,Will Warren,R,NYY,NYY,A,mlb_schedule,0.1845518650670859,442,1,bet365,400.0,0.2,-0.0154,0.1565518650670859,0.3242424242424242,0.1272727272727272,0.5484848484848486,3.7,0.947242086003306,100.0,99.8,11.1,11.1,0,70.0,15.0,11 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,6.0,10.5,1,,3.246,0.0144927536231884,0.2318840579710145,0.1014492753623188,82.58788095238096,0.4707555555555556,0.7444666666666666,0.0066889632107023,0.217391304347826,0.0167224080267558,,,,,2,0,0,0.0,15,1,2026-07-01,823530,679529,"{""novig"": {""odds"": 388}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 333}, ""pinnacle"": {""odds"": 368}, ""draftkings"": {""odds"": 393}, ""fanduel"": {""odds"": 390}}"
Gabriel Rincones Jr.,PHI,L,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.109564158830613,813,1,novig,700.0,0.125,-0.0154,0.081564158830613,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,,8.0,8.0,0,16.0,2.6,0.0,0.2156862745098039,0.1176470588235294,78.91462962962963,0.1788796296296296,0.2639722222222222,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,0,0,0,,1,0,2026-07-01,823446,687282,"{""novig"": {""odds"": 700}}"
Austin Riley,ATL,R,Michael McGreevy,R,ATL,STL,H,mlb_schedule,0.1508559528647085,563,1,bet365,500.0,0.1666666666666666,-0.0158,0.1228559528647085,0.2886904761904761,0.1011904761904761,0.6101190476190477,3.6,0.9663213041564772,92.8,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,8.0,7.0,9.0,0,42.0,4.247,0.0,0.2711864406779661,0.1864406779661017,85.06222222222222,0.30145,0.44495,0.0134228187919463,0.285234899328859,0.0268456375838926,3.12,1.208955223880597,12.0,89.33333333333333,0,0,0,,7,3,2026-07-01,824905,663586,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 500}, ""draftkings"": {""odds"": 470}, ""fanduel"": {""odds"": 470}}"
Alejandro Kirk,TOR,R,Freddy Peralta,R,TOR,NYM,H,mlb_schedule,0.1386471031671054,621,1,novig,545.0,0.1550387596899224,-0.0164,0.1106471031671054,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,106.3,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,5.0,8.5,1,,4.003,0.0125,0.2125,0.1125,81.50550793650794,0.2836499999999999,0.3994833333333333,0.0194174757281553,0.2524271844660194,0.0258899676375404,4.53,1.1824817518248176,12.0,91.33333333333331,4,2,0,0.5,3,0,2026-07-01,822791,672386,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 475}, ""pinnacle"": {""odds"": 525}, ""fanduel"": {""odds"": 500}}"
Justin Crawford,PHI,L,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.069155271078254,1346,1,fanduel,1060.0,0.0862068965517241,-0.0171,0.041155271078254,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,,9.0,8.0,0,49.0,2.6,0.0,0.1222222222222222,0.0555555555555555,78.7264175084175,0.3907361111111111,0.4809513888888889,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,4,0,0,0.0,2,0,2026-07-01,823446,702222,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 1050}, ""draftkings"": {""odds"": 820}, ""fanduel"": {""odds"": 1060}}"
Adrian Del Castillo,AZ,L,Trevor McDonald,R,AZ,SF,H,mlb_schedule,0.0875913717872124,1042,1,novig,852.0,0.10504201680672269,-0.0175,0.0595913717872124,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,84.1,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,,6.0,9.5,0,36.0,3.51,0.0,0.2580645161290322,0.1451612903225806,86.09694444444445,0.3546153846153846,0.4994807692307692,0.0123456790123456,0.279835390946502,0.0205761316872428,,,,,8,2,0,0.25,4,0,2026-07-01,825064,680728,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 650}, ""draftkings"": {""odds"": 790}, ""fanduel"": {""odds"": 830}}"
Hunter Feduccia,TB,L,Seth Lugo,R,KC,KC,A,mlb_schedule,0.0875913717872124,1042,1,bet365,850.0,0.1052631578947368,-0.0177,0.0595913717872124,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,85.2,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,9.0,10.5,0,42.0,3.6,0.0153846153846153,0.2461538461538461,0.1846153846153846,84.22240476190476,0.4178076923076922,0.6553012820512821,0.0089820359281437,0.2754491017964072,0.0209580838323353,4.18,0.996309963099631,10.0,90.33333333333331,4,0,0,0.0,1,0,2026-07-01,824094,676439,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 800}}"
Spencer Steer,CIN,R,Shane Drohan,L,MIL,MIL,A,mlb_schedule,0.1539885190825694,549,1,draftkings,482.0,0.1718213058419244,-0.0178,0.1259885190825694,0.2341772151898734,0.1012658227848101,0.6645569620253164,4.1,0.9886489245909468,113.4,94.5,15.5,8.44190504273292,0,81.0,14.0,8 MPH TOWARD OF,8:10 PM ET,American Family Field,13.0,3.0,,1,7.0,2.702,0.0338983050847457,0.2203389830508474,0.1525423728813559,82.35801587301587,0.3628051282051282,0.5953897435897436,0.0180722891566265,0.2289156626506024,0.0240963855421686,,,,,4,2,0,0.5,8,6,2026-07-01,823767,668715,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 404}, ""draftkings"": {""odds"": 482}, ""fanduel"": {""odds"": 480}}"
