player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,game_total,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter
Cody Bellinger,NYY,L,Slade Cecconi,R,CLE,A,mlb_schedule,0.14948557173595084,569,1,prophetx,415.0,0.1941747572815534,-0.0447,0.1503051351136222,0.1304347826086956,0.1413043478260869,0.7282608695652174,4.0,0.9945473361435601,106.3,88.3,12.8,10.611680928704532,0,9.0,4.0,8.5,0,0.0113636363636363,0.2840909090909091,0.2386363636363636,85.89600793650794,0.3851833333333332,0.56908,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,641355
Ben Rice,NYY,L,Slade Cecconi,R,CLE,A,mlb_schedule,0.20166891939001208,396,1,novig,305.0,0.24691358024691357,-0.0452,0.2050569308749398,0.2352941176470588,0.1411764705882353,0.6235294117647059,4.2,0.9834777031409194,106.3,88.3,12.8,10.611680928704532,0,18.0,2.0,8.5,1,0.0109890109890109,0.2857142857142857,0.1098901098901098,85.16106349206349,0.3980411111111111,0.5562377777777778,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,700250
Mike Yastrzemski,ATL,L,Brandon Eisert,L,CWS,A,mlb_schedule,0.08631707356226077,1059,1,prophetx,660.0,0.13157894736842105,-0.0453,0.0876127352912418,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,103.4,88.1,8.9,7.707626093681505,0,,8.0,9.5,0,0.0,0.2826086956521739,0.2391304347826087,85.78611111111111,0.3839294871794871,0.5167564102564103,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,573262
Mitch Garver,SEA,R,Trevor Rogers,L,BAL,A,mlb_schedule,0.11235650004619759,790,1,prophetx,530.0,0.15873015873015872,-0.0464,0.1138491790370949,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,94.3,83.4,8.4,-1.169054048064549,0,,7.0,8.5,0,0.0,0.2857142857142857,0.1904761904761904,85.94349206349206,0.2788333333333333,0.4136858974358973,0.019047619047619,0.2412698412698412,0.0253968253968253,2026-06-09,824830,641598
Tyler O'Neill,BAL,R,Logan Gilbert,R,BAL,H,mlb_schedule,0.10833471573830158,823,1,novig,545.0,0.15503875968992248,-0.0467,0.1099608731056608,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,94.3,83.4,8.4,-1.169054048064549,0,,8.0,8.5,0,0.0163934426229508,0.1967213114754098,0.2295081967213114,81.16288888888889,0.3391805555555556,0.4933263888888889,0.0129032258064516,0.2709677419354839,0.032258064516129,2026-06-09,824830,641933
Jac Caglianone,KC,L,Nathan Eovaldi,R,KC,H,mlb_schedule,0.10938268788780044,814,1,prophetx,540.0,0.15625,-0.0469,0.1131639817373637,0.2981651376146789,0.1009174311926605,0.6009174311926606,3.7,0.9665857122424425,85.2,,,,0,6.0,6.0,9.5,0,0.0129870129870129,0.3506493506493506,0.1038961038961039,84.38054761904762,0.4270555555555556,0.5909333333333334,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,695506
Taylor Ward,BAL,R,Logan Gilbert,R,BAL,H,mlb_schedule,0.09531620929576087,949,1,prophetx,600.0,0.14285714285714285,-0.0475,0.0972619590406414,0.2079207920792079,0.1947194719471947,0.5973597359735974,4.3,0.979994750629406,94.3,83.4,8.4,-1.169054048064549,0,3.0,1.0,8.5,0,0.0117647058823529,0.2470588235294117,0.1529411764705882,83.47878571428572,0.3572266666666667,0.4837255555555556,0.0129032258064516,0.2709677419354839,0.032258064516129,2026-06-09,824830,621493
Josh Bell,MIN,L,Troy Melton,R,DET,A,mlb_schedule,0.08933915578795038,1019,1,prophetx,630.0,0.136986301369863,-0.0476,0.0903202384904653,0.2440944881889764,0.0787401574803149,0.6771653543307087,4.0,0.9891377312669685,97.2,81.5,15.8,15.26162805536728,0,6.0,4.0,8.5,0,0.0,0.2037037037037037,0.0925925925925925,82.11777777777779,0.4023194444444444,0.5742499999999999,0.0181818181818181,0.2727272727272727,0.0242424242424242,2026-06-09,824267,605137
Brandon Nimmo,TEX,L,Stephen Kolek,R,KC,A,mlb_schedule,0.10150379669376304,885,1,novig,567.0,0.14992503748125938,-0.0484,0.1025616154792197,0.2087912087912088,0.1098901098901098,0.6813186813186813,4.0,0.989686016737217,85.2,,,,0,7.0,4.0,9.5,0,0.0246913580246913,0.2962962962962963,0.2716049382716049,86.13225396825396,0.4629666666666667,0.756172619047619,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,607043
Lars Nootbaar,STL,L,Freddy Peralta,R,NYM,A,mlb_schedule,0.10733528945682455,832,1,prophetx,540.0,0.15625,-0.0489,0.1083249848078067,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.0,79.4,12.0,11.817693036146496,0,,5.0,7.5,1,0.0142857142857142,0.2857142857142857,0.1428571428571428,84.99277777777777,0.2761435659400124,0.438275,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,663457
Henry Davis,PIT,R,Eric Lauer,L,PIT,H,mlb_schedule,0.08533324774863776,1072,1,novig,641.0,0.1349527665317139,-0.0496,0.0867808056482835,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,76.9,86.7,13.3,13.227141208398036,0,,9.0,8.5,1,0.0294117647058823,0.3088235294117647,0.1176470588235294,85.76065608465609,0.4440977777777778,0.7219844444444444,0.0136054421768707,0.2346938775510204,0.0408163265306122,2026-06-09,823374,680779
Gavin Sheets,SD,L,Chase Burns,R,SD,H,mlb_schedule,0.09735540733780237,927,1,prophetx,580.0,0.14705882352941177,-0.0497,0.0988552224257884,0.2307692307692307,0.1201923076923077,0.6490384615384615,4.0,0.9848281653595798,87.8,75.7,9.2,-7.442956348249515,0,10.0,4.0,7.5,1,0.0126582278481012,0.2278481012658227,0.1265822784810126,83.59213492063492,0.2575722222222222,0.3550111111111111,0.0183150183150183,0.2271062271062271,0.0293040293040293,2026-06-09,823290,657757
Jesús Sánchez,TOR,L,Zack Wheeler,R,TOR,H,mlb_schedule,0.10419017382511117,860,1,novig,549.0,0.15408320493066255,-0.0499,0.1050410059734965,0.22,0.08,0.7000000000000001,4.0,0.9919,108.2,,,,0,,4.0,7.0,0,0.0289855072463768,0.2753623188405797,0.1594202898550724,84.78727898027897,0.5254226190476191,0.8116369047619048,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,660821
Carson Benge,NYM,L,Dustin May,R,NYM,H,mlb_schedule,0.08883630229264289,1026,1,prophetx,620.0,0.1388888888888889,-0.0501,0.0893142092087213,0.2139917695473251,0.0823045267489712,0.7037037037037037,4.3,0.9946491502269077,95.0,79.4,12.0,11.817693036146496,0,7.0,1.0,7.5,1,0.0769230769230769,0.2948717948717949,0.2179487179487179,85.89655555555555,0.5258944444444444,0.8437666666666667,0.0130718954248366,0.284313725490196,0.0163398692810457,2026-06-09,823620,701807
Gunnar Henderson,BAL,L,Logan Gilbert,R,BAL,H,mlb_schedule,0.13127273851516819,662,1,betonlineag,450.0,0.18181818181818182,-0.0505,0.132642816910508,0.2541254125412541,0.0825082508250825,0.6633663366336633,4.2,0.989670919034657,115.6,83.4,8.4,-1.169054048064549,0,13.0,2.0,8.5,0,0.0,0.2376237623762376,0.099009900990099,80.29812169312169,0.3417155555555556,0.5083611111111112,0.0129032258064516,0.2709677419354839,0.032258064516129,2026-06-09,824830,683002
Dominic Smith,ATL,L,Brandon Eisert,L,CWS,A,mlb_schedule,0.07132382835496152,1302,1,prophetx,720.0,0.12195121951219512,-0.0506,0.0721626333646673,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,103.4,88.1,8.9,7.707626093681505,0,,6.0,9.5,1,0.0131578947368421,0.1842105263157894,0.1842105263157894,82.37473665223665,0.2088190476190476,0.2913154761904762,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,642086
Ryan Ward,LAD,L,Paul Skenes,R,PIT,A,mlb_schedule,0.07000534485342634,1328,1,prophetx,720.0,0.12195121951219512,-0.0519,0.0709353801203692,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,90.6,86.7,13.3,13.227141208398036,0,,7.0,8.5,1,0.0,0.1935483870967742,0.1612903225806451,79.29413265306121,,,0.0095541401273885,0.2038216560509554,0.019108280254777,2026-06-09,823374,669899
Randy Arozarena,SEA,R,Trevor Rogers,L,BAL,A,mlb_schedule,0.11728761304176753,753,1,prophetx,490.0,0.1694915254237288,-0.0522,0.1188872989699155,0.2202797202797203,0.1293706293706293,0.6503496503496503,4.1,0.9865445178584403,94.3,83.4,8.4,-1.169054048064549,0,6.0,3.0,8.5,0,0.03125,0.2395833333333333,0.1041666666666666,85.84574338624338,0.4067955555555555,0.6298677777777778,0.019047619047619,0.2412698412698412,0.0253968253968253,2026-06-09,824830,668227
Kody Clemens,MIN,L,Troy Melton,R,DET,A,mlb_schedule,0.12406225294616886,706,1,prophetx,465.0,0.17699115044247787,-0.0529,0.12495961317265,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,97.2,81.5,15.8,15.26162805536728,0,,3.0,8.5,1,0.036144578313253,0.3493975903614458,0.180722891566265,86.5707328042328,0.4057855555555555,0.6137188888888888,0.0181818181818181,0.2727272727272727,0.0242424242424242,2026-06-09,824267,665019
Jazz Chisholm Jr.,NYY,L,Slade Cecconi,R,CLE,A,mlb_schedule,0.14056279787374046,611,1,prophetx,415.0,0.1941747572815534,-0.0536,0.1439870292505386,0.2845849802371542,0.0988142292490118,0.616600790513834,3.9,0.9762184733262331,106.3,88.3,12.8,10.611680928704532,0,8.0,5.0,8.5,1,0.0,0.3058823529411765,0.1294117647058823,85.5011507936508,0.4421066666666666,0.6672821428571428,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,665862
Colton Cowser,BAL,L,Logan Gilbert,R,BAL,H,mlb_schedule,0.09669258940789828,934,1,prophetx,560.0,0.15151515151515152,-0.0548,0.0974821951889286,0.22,0.08,0.7000000000000001,4.0,0.9919,115.6,83.4,8.4,-1.169054048064549,0,,4.0,8.5,1,0.0,0.1206896551724138,0.1551724137931034,78.56364285714285,0.3570977777777777,0.5825577777777778,0.0129032258064516,0.2709677419354839,0.032258064516129,2026-06-09,824830,681297
Vinnie Pasquantino,KC,L,Nathan Eovaldi,R,KC,H,mlb_schedule,0.09884729174622758,912,1,betrivers,550.0,0.15384615384615385,-0.055,0.0995663161666892,0.1771217712177121,0.1143911439114391,0.7084870848708487,4.0,0.9927784370443327,85.2,,,,0,6.0,4.0,9.5,1,0.021505376344086,0.2688172043010752,0.1182795698924731,84.41878571428573,0.3718611111111111,0.5261666666666667,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,686469
Chase DeLauter,CLE,L,Gerrit Cole,R,CLE,H,mlb_schedule,0.09631885080334371,938,1,prophetx,550.0,0.15384615384615385,-0.0575,0.0965719627564892,0.1346153846153846,0.1,0.7653846153846154,4.1,0.997379032734545,106.3,88.3,12.8,10.611680928704532,0,7.0,3.0,8.5,0,0.0,0.2297297297297297,0.081081081081081,83.79855555555557,0.3380322222222222,0.4629177777777778,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,800050
Hunter Goodman,COL,R,Colin Rea,R,COL,H,mlb_schedule,0.20410040763136403,390,1,prophetx,280.0,0.2631578947368421,-0.0591,0.2115036451876553,0.3373015873015873,0.0952380952380952,0.5674603174603174,4.0,0.9649971160084603,99.3,92.2,21.7,8.47886548821724,0,17.0,4.0,12.5,1,0.0116279069767441,0.2441860465116279,0.127906976744186,84.50614550264551,0.4281166666666667,0.7132444444444446,0.0290322580645161,0.2612903225806451,0.0258064516129032,2026-06-09,824347,696100
Trent Grisham,NYY,L,Slade Cecconi,R,CLE,A,mlb_schedule,0.1412741933229436,608,1,novig,395.0,0.20202020202020202,-0.0607,0.1422244457869116,0.164,0.148,0.688,4.3,0.9933186418220133,106.3,88.3,12.8,10.611680928704532,0,8.0,1.0,8.5,1,0.0126582278481012,0.2151898734177215,0.1645569620253164,84.98468253968254,0.3051528571428571,0.402421111111111,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,663757
Austin Slater,TB,R,Payton Tolle,L,TB,H,mlb_schedule,0.03926936104955052,2447,1,prophetx,900.0,0.1,-0.0607,0.039631447966756,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,110.5,,,,0,,5.0,7.5,0,0.0,0.0714285714285714,0.0952380952380952,81.85688888888889,0.2849615384615384,0.3847307692307692,0.004,0.208,0.012,2026-06-09,822969,596103
Bobby Witt Jr.,KC,R,Nathan Eovaldi,R,KC,H,mlb_schedule,0.13822483552812134,623,1,novig,400.0,0.2,-0.0618,0.1390208383560797,0.1870748299319728,0.1054421768707483,0.7074829931972789,4.2,0.9942742193373951,83.7,,,,0,9.0,2.0,9.5,0,0.0277777777777777,0.3333333333333333,0.2222222222222222,87.70785185185186,0.4547611111111111,0.6991722222222222,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,677951
Rhys Hoskins,CLE,R,Gerrit Cole,R,CLE,H,mlb_schedule,0.13785102026498777,625,1,betrivers,400.0,0.2,-0.0621,0.1391220888443415,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.7,88.3,12.8,10.611680928704532,0,,5.0,8.5,1,0.0142857142857142,0.2428571428571428,0.1428571428571428,85.44788888888888,0.4645714285714285,0.7947884615384615,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,656555
Jackson Merrill,SD,L,Chase Burns,R,SD,H,mlb_schedule,0.10453191478764062,857,1,prophetx,500.0,0.16666666666666666,-0.0621,0.1057046560952796,0.2529182879377432,0.0894941634241245,0.6575875486381323,4.2,0.9889054905340982,87.8,75.7,9.2,-7.442956348249515,0,6.0,2.0,7.5,1,0.0256410256410256,0.2179487179487179,0.1153846153846153,82.37917460317459,0.4577380952380952,0.7023273809523809,0.0183150183150183,0.2271062271062271,0.0293040293040293,2026-06-09,823290,701538
Kyle Stowers,MIA,L,Zac Gallen,R,MIA,H,mlb_schedule,0.10415558663972514,860,1,prophetx,490.0,0.1694915254237288,-0.0653,0.1049089590684594,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,91.5,,,,0,,3.0,7.5,1,0.0136986301369863,0.2465753424657534,0.1917808219178082,82.88884126984128,0.4273888888888889,0.6929444444444445,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,669065
Wyatt Langford,TEX,R,Stephen Kolek,R,KC,A,mlb_schedule,0.10183214722050127,882,1,novig,495.0,0.16806722689075632,-0.0662,0.1027711003196607,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,83.7,,,,0,,5.0,9.5,0,0.0119047619047619,0.2619047619047619,0.1309523809523809,85.92814285714286,0.3461166666666667,0.4676464285714286,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,694671
Kerry Carpenter,DET,L,Taj Bradley,R,DET,H,mlb_schedule,0.11355006587296919,781,1,betonlineag,450.0,0.18181818181818182,-0.0683,0.1144773322643101,0.22,0.08,0.7000000000000001,4.0,0.9919,97.2,81.5,15.8,15.26162805536728,0,,4.0,8.5,1,0.0166666666666666,0.2666666666666666,0.1333333333333333,82.087,0.3567380952380952,0.5160297619047619,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,681481
Joc Pederson,TEX,L,Stephen Kolek,R,KC,A,mlb_schedule,0.09556316761500463,946,1,prophetx,510.0,0.16393442622950818,-0.0684,0.0961056307489483,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,85.2,,,,0,,1.0,9.5,0,0.0151515151515151,0.303030303030303,0.0909090909090909,86.80731746031746,0.3150555555555555,0.4515999999999999,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,592626
José Ramírez,CLE,R,Gerrit Cole,R,CLE,H,mlb_schedule,0.13290099252535215,652,1,prophetx,395.0,0.20202020202020202,-0.0691,0.1335232592869335,0.1375838926174496,0.1409395973154362,0.7214765100671141,4.2,0.9953396377162712,95.7,88.3,12.8,10.611680928704532,0,10.0,2.0,8.5,1,0.0175438596491228,0.3684210526315789,0.1052631578947368,89.16214285714287,0.3526583333333333,0.4902845238095238,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,608070
Willson Contreras,BOS,R,Nick Martinez,R,TB,A,mlb_schedule,0.11375057599796869,779,1,betrivers,440.0,0.18518518518518517,-0.0714,0.1164192297432541,0.2490272373540856,0.1400778210116731,0.6108949416342413,4.0,0.9770772083686626,110.5,,,,0,13.0,4.0,7.5,1,0.0,0.2747252747252747,0.0769230769230769,83.25196296296296,0.4461222222222222,0.629311111111111,0.016025641025641,0.2403846153846154,0.0096153846153846,2026-06-09,822969,575929
Shohei Ohtani,LAD,L,Paul Skenes,R,PIT,A,mlb_schedule,0.13993941663397857,615,1,novig,372.0,0.211864406779661,-0.0719,0.1425475414205943,0.2253521126760563,0.1690140845070422,0.6056338028169014,4.3,0.9817034740787263,90.6,86.7,13.3,13.227141208398036,0,11.0,1.0,8.5,1,0.0246913580246913,0.3950617283950617,0.1358024691358024,87.51328571428571,0.5443777777777777,0.8043277777777778,0.0095541401273885,0.2038216560509554,0.019108280254777,2026-06-09,823374,660271
Corbin Carroll,AZ,L,Max Meyer,R,MIA,A,mlb_schedule,0.09290648885392334,976,1,novig,506.0,0.16501650165016502,-0.0721,0.0939786662125917,0.2159090909090909,0.1287878787878787,0.6553030303030303,4.2,0.9885912686157627,91.5,,,,0,10.0,2.0,7.5,1,0.0112359550561797,0.3707865168539326,0.1235955056179775,87.32438095238096,0.3718277777777777,0.5026922222222222,0.0329670329670329,0.2600732600732601,0.0146520146520146,2026-06-09,823858,682998
Patrick Wisdom,SEA,R,Trevor Rogers,L,BAL,A,mlb_schedule,0.12771903886452884,683,1,novig,400.0,0.2,-0.0723,0.1292210806380187,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,94.3,83.4,8.4,-1.169054048064549,0,,6.0,8.5,1,0.0,0.2419354838709677,0.1451612903225806,84.05822222222223,0.3625353535353536,0.5965,0.019047619047619,0.2412698412698412,0.0253968253968253,2026-06-09,824830,621550
Wilyer Abreu,BOS,L,Nick Martinez,R,TB,A,mlb_schedule,0.08363962952186499,1096,1,prophetx,540.0,0.15625,-0.0726,0.0841157940237078,0.1948529411764706,0.088235294117647,0.7169117647058824,4.1,0.9943391784222045,99.8,,,,0,7.0,3.0,7.5,1,0.0297029702970297,0.2178217821782178,0.2178217821782178,81.11143915343915,0.3885766666666666,0.5717444444444445,0.016025641025641,0.2403846153846154,0.0096153846153846,2026-06-09,822969,677800
Jake Burger,TEX,R,Stephen Kolek,R,KC,A,mlb_schedule,0.09254917040326179,981,1,prophetx,500.0,0.16666666666666666,-0.0741,0.094436242414268,0.2666666666666666,0.0705882352941176,0.6627450980392158,3.6,0.9800175021499892,83.7,,,,0,10.0,7.0,9.5,0,0.0454545454545454,0.3939393939393939,0.1363636363636363,86.76798412698413,0.3497355555555555,0.5207811111111111,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,669394
Kyle Higashioka,TEX,R,Stephen Kolek,R,KC,A,mlb_schedule,0.09080052398125113,1001,1,novig,506.0,0.16501650165016502,-0.0742,0.0923408264922748,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,83.7,,,,0,,9.0,9.5,1,0.0172413793103448,0.2586206896551724,0.1206896551724138,84.92052380952381,0.39685,0.6120944444444444,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,543309
Leody Taveras,BAL,L,Logan Gilbert,R,BAL,H,mlb_schedule,0.04107375247162627,2335,1,prophetx,760.0,0.11627906976744186,-0.0752,0.0414524769533347,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,115.6,83.4,8.4,-1.169054048064549,0,,5.0,8.5,0,0.0,0.1063829787234042,0.0851063829787234,74.703,0.3301071428571429,0.4146428571428572,0.0129032258064516,0.2709677419354839,0.032258064516129,2026-06-09,824830,665750
Kyle Schwarber,PHI,L,Dylan Cease,R,TOR,A,mlb_schedule,0.17303874543942335,478,1,betrivers,300.0,0.25,-0.077,0.1820016472976144,0.3380281690140845,0.1584507042253521,0.5035211267605634,4.3,0.9507537322256504,108.2,,,,0,23.0,1.0,7.0,1,0.0116279069767441,0.3488372093023256,0.127906976744186,86.00723809523811,0.4511688888888889,0.7054233333333334,0.0115830115830115,0.2084942084942085,0.0115830115830115,2026-06-09,822805,656941
Salvador Perez,KC,R,Nathan Eovaldi,R,KC,H,mlb_schedule,0.10009264656260425,899,1,prophetx,460.0,0.17857142857142858,-0.0785,0.100601614511488,0.19140625,0.06640625,0.7421875,3.9,0.9949407576473275,83.7,,,,0,9.0,5.0,9.5,0,0.0,0.2727272727272727,0.1931818181818181,85.62803174603174,0.3811122222222222,0.5681055555555556,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,521692
Dalton Rushing,LAD,L,Paul Skenes,R,PIT,A,mlb_schedule,0.0655480406104148,1426,1,novig,590.0,0.14492753623188406,-0.0794,0.0665319489395978,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,90.6,86.7,13.3,13.227141208398036,0,,8.0,8.5,0,0.0,0.2372881355932203,0.1016949152542373,79.97157142857144,0.3302423076923076,0.4520179487179486,0.0095541401273885,0.2038216560509554,0.019108280254777,2026-06-09,823374,687221
Corey Seager,TEX,L,Stephen Kolek,R,KC,A,mlb_schedule,0.11297642154449974,785,1,prophetx,410.0,0.19607843137254902,-0.0831,0.1137003087720777,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,85.2,,,,0,,2.0,9.5,1,0.0142857142857142,0.3285714285714285,0.2142857142857142,88.28088888888888,0.4133222222222222,0.6949777777777778,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,608369
Carter Jensen,KC,L,Nathan Eovaldi,R,KC,H,mlb_schedule,0.08333407151697074,1100,1,betonlineag,500.0,0.16666666666666666,-0.0833,0.0850194387473443,0.3035714285714285,0.0982142857142857,0.5982142857142857,4.3,0.9801766836478181,85.2,,,,0,8.0,1.0,9.5,1,0.0147058823529411,0.2058823529411764,0.2647058823529412,83.02659259259259,0.2080761904761904,0.3232166666666666,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,695600
Junior Caminero,TB,R,Payton Tolle,L,TB,H,mlb_schedule,0.12458959354640989,703,1,prophetx,380.0,0.20833333333333334,-0.0837,0.1253327747065846,0.1546762589928057,0.1402877697841726,0.7050359712230215,4.2,0.994070336654442,110.5,,,,0,14.0,2.0,7.5,1,0.0136986301369863,0.4520547945205479,0.1232876712328767,90.27623015873016,0.4540777777777778,0.6835888888888889,0.004,0.208,0.012,2026-06-09,822969,691406
Yandy Díaz,TB,R,Payton Tolle,L,TB,H,mlb_schedule,0.06921417797032146,1345,1,prophetx,530.0,0.15873015873015872,-0.0895,0.0693629365816354,0.1254752851711026,0.1140684410646387,0.7604562737642586,4.3,0.9978553588033451,110.5,,,,0,12.0,1.0,7.5,0,0.0531914893617021,0.3404255319148936,0.1489361702127659,85.30322294372294,0.4690345238095238,0.7520238095238094,0.004,0.208,0.012,2026-06-09,822969,650490
Ronald Acuña Jr.,ATL,R,Brandon Eisert,L,CWS,A,mlb_schedule,0.1224532315835004,717,1,prophetx,365.0,0.21505376344086022,-0.0926,0.1244379523984787,0.2188841201716738,0.1630901287553648,0.6180257510729614,4.3,0.9840505185377627,91.0,88.1,8.9,7.707626093681505,0,7.0,1.0,9.5,0,0.037037037037037,0.2716049382716049,0.1975308641975308,84.05726455026455,0.4810595238095238,0.8117321428571429,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,660670
Sung-Mun Song,SD,L,Chase Burns,R,SD,H,mlb_schedule,0.06855722969451639,1359,0,,,,,0.0697202061666466,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,87.8,75.7,9.2,-7.442956348249515,0,,9.0,7.5,0,0.0204081632653061,0.1836734693877551,0.1836734693877551,81.6554761904762,0.2984374999999999,0.4109305555555556,0.0183150183150183,0.2271062271062271,0.0293040293040293,2026-06-09,823290,823550
Davis Wendzel,PIT,R,Eric Lauer,L,PIT,H,mlb_schedule,0.056763034855205945,1662,0,,,,,0.0575171433362738,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,76.9,86.7,13.3,13.227141208398036,0,,7.0,8.5,0,0.0222222222222222,0.1555555555555555,0.0888888888888888,79.45666666666668,0.3023531042128603,0.4391212121212121,0.0136054421768707,0.2346938775510204,0.0408163265306122,2026-06-09,823374,673995
Will Wagner,SD,L,Chase Burns,R,SD,H,mlb_schedule,0.04968429699167518,1913,0,,,,,0.0501424158265739,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,87.8,75.7,9.2,-7.442956348249515,0,,5.0,7.5,0,0.0,0.2894736842105263,0.0526315789473684,79.38111111111111,0.279260989010989,0.3750357142857142,0.0183150183150183,0.2271062271062271,0.0293040293040293,2026-06-09,823290,695238
Bryce Johnson,SD,L,Chase Burns,R,SD,H,mlb_schedule,0.03224047142324025,3002,0,,,,,0.0326687926537014,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,87.8,75.7,9.2,-7.442956348249515,0,,7.0,7.5,0,0.0,0.054054054054054,0.1621621621621621,69.07533333333332,0.2490833333333333,0.2917222222222222,0.0183150183150183,0.2271062271062271,0.0293040293040293,2026-06-09,823290,669369
Cole Carrigg,COL,L,Colin Rea,R,COL,H,mlb_schedule,0.016489386854879027,5965,0,,,,,0.0167084517182464,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,113.9,92.2,21.7,8.47886548821724,0,,7.0,12.5,0,,,,,,,0.0290322580645161,0.2612903225806451,0.0258064516129032,2026-06-09,824347,694249
