batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,tb_park_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_tb_1plus,p_tb_2plus,adj_prob,pred_total_bases,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
685133,Wade Meckler,LAA,DET,1,,,675512.0,Troy Melton,R,824009,9:38 PM ET,,0,1,0.2589928057553957,2026-07-17,824009,0,1,96.6,L,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6396666666666667,0.8513333333333333,0,0,0,0,0,0,0.3404255319148936,0.39215686274509803,0.7446808510638298,0.23529411764705882,0.45714285714285713,0.0425531914893617,0.0,0.0392156862745098,1.2,0.8,0.4,0.37142857142857144,0.45714285714285713,0.17142857142857143,0.0,0.38692307692307687,0.5063397435897437,0.4666666666666667,0.6011875,0.3404255319148936,0.3829787234042553,0.23529411764705882,0.15384615384615385,0.15384615384615385,0.2,0.7376237623762376,0.13068181818181818,0.3621621621621622,0.1891891891891892,0.4161073825503356,0.2751677852348993,0.020134228187919462,5.151315789473685,1.4210526315789476,6.039473684210526,0.17525773195876287,0.616233231313391,0.3376379429702448,0.616233231313391,1.2,,0.5,,,,,False,,1.5,,,,,False,
687263,Zach Neto,LAA,DET,1,,,675512.0,Troy Melton,R,824009,9:38 PM ET,,1,1,0.2589928057553957,2026-07-17,824009,0,1,96.6,R,4,4,0,0,0,0,0,0,0,2,0,2,0,1,0,1,1,0.374,0.4335,0,0,0,0,1,1,0.2807017543859649,0.3387096774193548,0.7368421052631579,0.24193548387096775,0.35,0.17543859649122806,0.03225806451612903,0.06451612903225806,1.7333333333333334,1.0,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.3333333333333333,0.0,0.25782261904761905,0.5344988095238096,0.35,0.47336333333333325,0.22033898305084745,0.3728813559322034,0.26153846153846155,0.2857142857142857,0.5535714285714286,0.3492063492063492,0.7376237623762376,0.13068181818181818,0.3621621621621622,0.1891891891891892,0.4161073825503356,0.2751677852348993,0.020134228187919462,5.151315789473685,1.4210526315789476,6.039473684210526,0.17525773195876287,0.6364290708752214,0.41107073373315856,0.6364290708752214,1.7333333333333334,"{""novig"": {""1.5"": {""over"": 130, ""under"": -174}}, ""betmgm"": {""0.5"": {""over"": -175, ""under"": 130}}, ""bet365"": {""1.5"": {""over"": 132, ""under"": -175}}, ""pinnacle"": {""1.5"": {""over"": 132, ""under"": -177}}, ""draftkings"": {""1.5"": {""over"": 128, ""under"": -171}}}",0.5,over,betmgm,-175.0,0.6363636363636364,True,0.0001,1.5,under,draftkings,-171.0,0.6309963099630996,True,-0.0421
701162,Ben Malgeri,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,3,3,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0.085,0.0985,1,0,1,0,1,0,0.21739130434782608,0.32142857142857145,0.6086956521739131,0.32142857142857145,0.3333333333333333,0.043478260869565216,0.0,0.03571428571428571,0.5454545454545454,0.8181818181818182,0.4,0.3333333333333333,0.4,0.13333333333333333,0.0,0.38252777777777774,0.4631388888888888,0.21428571428571427,0.4144333333333333,,,,0.23529411764705882,0.29411764705882354,0.3181818181818182,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.5314142749643715,0.3081107607699844,0.5314142749643715,0.5454545454545454,"{""novig"": {""1.5"": {""over"": 182}}, ""betmgm"": {""0.5"": {""over"": -120, ""under"": -110}}}",0.5,over,betmgm,-120.0,0.5454545454545454,True,-0.014,1.5,over,novig,182.0,0.3546099290780142,True,-0.0465
690993,Colt Keith,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,0,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,L,4,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0.28300000000000003,0.4265,0,0,0,0,1,0,0.19047619047619047,0.24444444444444444,0.8095238095238095,0.17777777777777778,0.13333333333333333,0.30952380952380953,0.08888888888888889,0.022222222222222223,1.4,0.5333333333333333,0.47058823529411764,0.23529411764705882,0.4411764705882353,0.29411764705882354,0.058823529411764705,0.3609833333333333,0.67325,0.18181818181818182,0.7554000000000001,0.19047619047619047,0.5,0.17777777777777778,0.25,0.29545454545454547,0.2708333333333333,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.5352309640173049,0.2919937149120703,0.5352309640173049,1.4,,0.5,,,,,False,,1.5,,,,,False,
693307,Dillon Dingler,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,4,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0.16999999999999998,0.242,0,0,0,0,1,1,0.2631578947368421,0.29508196721311475,0.7719298245614035,0.21311475409836064,0.3181818181818182,0.14035087719298245,0.01639344262295082,0.08196721311475409,1.5333333333333334,0.8666666666666667,0.35555555555555557,0.2,0.37777777777777777,0.3333333333333333,0.022222222222222223,0.35749333333333333,0.6629011111111112,0.1875,0.3147466666666666,0.2857142857142857,0.47619047619047616,0.23529411764705882,0.24074074074074073,0.5555555555555556,0.22413793103448276,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6562901615904972,0.4481710697619419,0.6562901615904972,1.5333333333333334,"{""novig"": {""1.5"": {""over"": 125, ""under"": -163}}, ""bet365"": {""1.5"": {""over"": 120, ""under"": -160}}, ""betmgm"": {""1.5"": {""over"": 120, ""under"": -160}}, ""pinnacle"": {""1.5"": {""over"": 123, ""under"": -164}}, ""draftkings"": {""1.5"": {""over"": 122, ""under"": -163}}}",0.5,,,,,False,,1.5,under,betmgm,-160.0,0.6153846153846154,True,-0.0636
680664,Eduardo Valencia,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5105,1.00275,0,0,0,0,1,0,0.5,0.5384615384615384,0.8333333333333334,0.15384615384615385,0.5,0.5,0.15384615384615385,0.0,2.4,0.4,0.6,0.3,0.4,0.3,0.2,,,0.5,1.43975,,,,,,,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.5706488520898875,0.5065389043250439,0.5706488520898875,2.4,"{""novig"": {""1.5"": {""over"": 138}}, ""bet365"": {""1.5"": {""over"": 175, ""under"": -235}}, ""betmgm"": {""1.5"": {""over"": 130, ""under"": -175}}, ""pinnacle"": {""0.5"": {""over"": -168, ""under"": 126}}}",0.5,over,pinnacle,-168.0,0.6268656716417911,True,-0.0562,1.5,over,bet365,175.0,0.36363636363636365,True,0.1429
701678,Hao-Yu Lee,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,3,3,2,0,0,0,0,0,0,0,2,3,0,1,0,2,1,0.2936666666666667,0.381,1,1,1,1,0,0,0.29545454545454547,0.3404255319148936,0.7045454545454546,0.2708333333333333,0.3793103448275862,0.18181818181818182,0.041666666666666664,0.041666666666666664,1.4,0.8666666666666667,0.40625,0.34375,0.40625,0.125,0.0,0.37337820512820513,0.5485230769230769,0.15384615384615385,0.4947499999999999,0.3137254901960784,0.5294117647058824,0.25925925925925924,0.21621621621621623,0.2702702702702703,0.23076923076923078,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6385127334858041,0.4093943536934071,0.6385127334858041,1.4,"{""betmgm"": {""0.5"": {""over"": -155, ""under"": 115}}, ""bet365"": {""1.5"": {""over"": 200, ""under"": -275}}, ""pinnacle"": {""0.5"": {""over"": -145, ""under"": 109}}}",0.5,over,pinnacle,-145.0,0.5918367346938775,True,0.0467,1.5,under,bet365,-275.0,0.7333333333333333,True,-0.1427
668670,Jake Rogers,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,4,3,1,0,0,0,1,0,0,0,1,3,0,2,1,0,2,0.3626666666666667,0.8986666666666666,1,0,1,0,0,0,0.1951219512195122,0.3125,0.6097560975609756,0.32653061224489793,0.22727272727272727,0.21951219512195122,0.061224489795918366,0.0,1.1333333333333333,1.0666666666666667,0.4230769230769231,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.0,0.22556410256410256,0.4402820512820513,0.26666666666666666,0.3811000000000001,0.16279069767441862,0.3488372093023256,0.3076923076923077,0.12121212121212122,0.30303030303030304,0.34146341463414637,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.589094592556766,0.37953094359451,0.589094592556766,1.1333333333333333,,0.5,,,,,False,,1.5,,,,,False,
681546,James Outman,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,0,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,L,3,3,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0.017,0.043,0,0,0,0,1,1,0.1276595744680851,0.19607843137254902,0.5531914893617021,0.40384615384615385,0.16666666666666666,0.1702127659574468,0.038461538461538464,0.0,0.9333333333333333,1.4,0.23076923076923078,0.19230769230769232,0.38461538461538464,0.34615384615384615,0.038461538461538464,0.29035897435897434,0.5765512820512821,0.11764705882352941,0.5861333333333334,0.1111111111111111,0.28888888888888886,0.43137254901960786,0.23076923076923078,0.48717948717948717,0.40476190476190477,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.5068854885114847,0.32960316656739946,0.5068854885114847,0.9333333333333333,"{""bet365"": {""1.5"": {""over"": 300, ""under"": -450}}}",0.5,,,,,False,,1.5,under,bet365,-450.0,0.8181818181818182,True,-0.1478
681481,Kerry Carpenter,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,0,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,L,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,1,1,0.2222222222222222,0.2857142857142857,0.6888888888888889,0.27450980392156865,0.25,0.2222222222222222,0.058823529411764705,0.0196078431372549,1.3333333333333333,0.9333333333333333,0.4838709677419355,0.2903225806451613,0.22580645161290322,0.3870967741935484,0.16129032258064516,0.3613782051282052,0.7525961538461539,0.0,0.008000000000000148,0.21951219512195122,0.43902439024390244,0.2826086956521739,0.2619047619047619,0.42857142857142855,0.23404255319148937,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.5176167973290707,0.3316086633199084,0.5176167973290707,1.3333333333333333,,0.5,,,,,False,,1.5,,,,,False,
805808,Kevin McGonigle,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,0,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,L,4,3,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0.27366666666666667,0.292,0,0,0,0,0,0,0.2982456140350877,0.42028985507246375,0.7894736842105263,0.17391304347826086,0.3488372093023256,0.10526315789473684,0.028985507246376812,0.0,1.5333333333333334,0.8,0.4222222222222222,0.15555555555555556,0.3333333333333333,0.4888888888888889,0.0,0.32443333333333335,0.5357333333333333,0.3,0.4431333333333334,0.3103448275862069,0.4482758620689655,0.15492957746478872,0.19672131147540983,0.21311475409836064,0.19402985074626866,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6726070305093855,0.44485383650763916,0.6726070305093855,1.5333333333333334,"{""novig"": {""1.5"": {""over"": 138, ""under"": -182}}, ""bet365"": {""1.5"": {""over"": 140, ""under"": -190}}, ""betmgm"": {""1.5"": {""over"": 135, ""under"": -185}}, ""pinnacle"": {""1.5"": {""over"": 143, ""under"": -193}}, ""draftkings"": {""1.5"": {""over"": 134, ""under"": -179}}}",0.5,,,,,False,,1.5,under,draftkings,-179.0,0.6415770609318996,True,-0.0864
663837,Matt Vierling,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,3,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0.134,0.184,0,0,0,0,1,1,0.24444444444444444,0.2765957446808511,0.8666666666666667,0.125,0.28205128205128205,0.08888888888888889,0.0,0.041666666666666664,1.0,0.4,0.425,0.35,0.35,0.2,0.0,0.32957777777777775,0.4295555555555556,0.29411764705882354,0.37775000000000036,0.1836734693877551,0.30612244897959184,0.15384615384615385,0.14634146341463414,0.24390243902439024,0.11363636363636363,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6460990101906449,0.4122591754670976,0.6460990101906449,1.0,"{""novig"": {""1.5"": {""over"": 135, ""under"": -174}}, ""bet365"": {""1.5"": {""over"": 130, ""under"": -170}}, ""betmgm"": {""1.5"": {""over"": 125, ""under"": -165}}, ""pinnacle"": {""1.5"": {""over"": 128, ""under"": -170}}, ""draftkings"": {""1.5"": {""over"": 133, ""under"": -177}}}",0.5,,,,,False,,1.5,under,betmgm,-165.0,0.6226415094339622,True,-0.0349
682985,Riley Greene,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,0,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,L,4,4,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0.563,0.633,1,0,1,0,1,1,0.2807017543859649,0.35384615384615387,0.7368421052631579,0.23076923076923078,0.3076923076923077,0.2982456140350877,0.06153846153846154,0.046153846153846156,2.2,1.0,0.4883720930232558,0.27906976744186046,0.3023255813953488,0.37209302325581395,0.06976744186046512,0.38470666666666664,0.8195144444444444,0.2,0.7251333333333334,0.2857142857142857,0.6428571428571429,0.24242424242424243,0.21818181818181817,0.2727272727272727,0.22950819672131148,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6787137328716758,0.435330410190992,0.6787137328716758,2.2,"{""novig"": {""1.5"": {""over"": 130}}, ""bet365"": {""1.5"": {""over"": 140, ""under"": -190}}, ""betmgm"": {""1.5"": {""over"": 130, ""under"": -175}}, ""pinnacle"": {""1.5"": {""over"": 145, ""under"": -196}}, ""draftkings"": {""1.5"": {""over"": 136, ""under"": -181}}}",0.5,,,,,False,,1.5,under,betmgm,-175.0,0.6363636363636364,True,-0.0717
679529,Spencer Torkelson,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,1,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,R,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0.041,0.041,0,0,0,0,1,1,0.2037037037037037,0.29508196721311475,0.6111111111111112,0.3442622950819672,0.2413793103448276,0.24074074074074073,0.06557377049180328,0.01639344262295082,1.6,1.4,0.42424242424242425,0.21212121212121213,0.3939393939393939,0.36363636363636365,0.06060606060606061,0.4034333333333333,0.8141388888888889,0.15789473684210525,0.6281166666666669,0.2,0.34545454545454546,0.27419354838709675,0.3125,0.5833333333333334,0.2909090909090909,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6323364184028347,0.4269613798785132,0.6323364184028347,1.6,"{""novig"": {""1.5"": {""over"": 135, ""under"": -178}}, ""betmgm"": {""0.5"": {""over"": -150, ""under"": 110}}, ""bet365"": {""1.5"": {""over"": 155, ""under"": -210}}, ""pinnacle"": {""0.5"": {""over"": -163, ""under"": 122}}, ""draftkings"": {""1.5"": {""over"": 132, ""under"": -176}}}",0.5,over,betmgm,-150.0,0.6,True,0.0323,1.5,under,draftkings,-176.0,0.6376811594202898,True,-0.0646
656716,Zach McKinstry,DET,LAA,0,,,672282.0,Reid Detmers,L,824009,9:38 PM ET,,0,0,0.23235800344234078,2026-07-17,824009,0,1,96.6,L,3,3,1,0,0,0,0,0,0,0,1,3,0,0,0,2,1,0.44766666666666666,0.4756666666666667,1,0,1,0,0,0,0.23214285714285715,0.29508196721311475,0.8571428571428571,0.12903225806451613,0.2391304347826087,0.14285714285714285,0.03225806451612903,0.03225806451612903,1.4,0.5333333333333333,0.20408163265306123,0.2653061224489796,0.3673469387755102,0.30612244897959184,0.0,0.3022033333333333,0.4581811111111111,0.1875,0.6115,0.25925925925925924,0.46296296296296297,0.15517241379310345,0.27906976744186046,0.4418604651162791,0.1320754716981132,0.6311475409836066,0.17289719626168223,0.3181818181818182,0.12272727272727273,0.33766233766233766,0.2987012987012987,0.032467532467532464,6.344262295081967,0.8852459016393442,10.327868852459016,0.28688524590163933,0.6529327674165472,0.3697450223795859,0.6529327674165472,1.4,"{""novig"": {""1.5"": {""over"": 203}}, ""betmgm"": {""0.5"": {""over"": -135, ""under"": 100}}, ""bet365"": {""1.5"": {""over"": 230, ""under"": -330}}, ""pinnacle"": {""0.5"": {""over"": -142, ""under"": 107}}}",0.5,over,betmgm,-135.0,0.574468085106383,True,0.0785,1.5,under,bet365,-330.0,0.7674418604651163,True,-0.1372
675961,Alika Williams,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,1,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,R,3,3,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0.002,0.002,0,0,0,0,1,0,0.26666666666666666,0.2826086956521739,0.6666666666666666,0.32608695652173914,0.3793103448275862,0.13333333333333333,0.021739130434782608,0.06521739130434782,1.2,1.0,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.13333333333333333,0.0,0.3854047619047619,0.4791904761904762,0.13333333333333333,0.3981999999999999,0.29545454545454547,0.4318181818181818,0.3191489361702128,0.27906976744186046,0.4883720930232558,0.23404255319148937,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.6083037698306296,0.3432286700548628,0.6083037698306296,1.2,,0.5,,,,,False,,1.5,,,,,False,
666126,Carlos Cortes,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,0,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,L,2,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.283,0.3,1,0,1,0,1,0,0.16666666666666666,0.18604651162790697,0.7142857142857143,0.27906976744186046,0.23333333333333334,0.047619047619047616,0.0,0.046511627906976744,0.6,0.8,0.3333333333333333,0.3,0.4,0.26666666666666666,0.0,0.24883750000000002,0.3434708333333334,0.2857142857142857,0.396375,0.16666666666666666,0.21428571428571427,0.27906976744186046,0.2777777777777778,0.3333333333333333,0.2857142857142857,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5218408230724814,0.28333557539589993,0.5218408230724814,0.6,"{""betmgm"": {""0.5"": {""over"": -190, ""under"": 140}}, ""bet365"": {""1.5"": {""over"": 165, ""under"": -225}}, ""pinnacle"": {""0.5"": {""over"": -183, ""under"": 136}}}",0.5,over,pinnacle,-183.0,0.6466431095406361,True,-0.1248,1.5,under,bet365,-225.0,0.6923076923076923,True,0.0244
687515,Colby Thomas,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,1,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,R,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.303,0.37,0,0,0,0,1,0,0.15789473684210525,0.15789473684210525,0.6842105263157895,0.3157894736842105,0.16666666666666666,0.18421052631578946,0.05263157894736842,0.02631578947368421,0.8666666666666667,0.8,0.34615384615384615,0.19230769230769232,0.2692307692307692,0.34615384615384615,0.038461538461538464,0.23451388888888888,0.4402916666666667,0.0,0.33958333333333346,0.14634146341463414,0.24390243902439024,0.2,0.15789473684210525,0.34210526315789475,0.34210526315789475,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5540400315150383,0.283325971645442,0.5540400315150383,0.8666666666666667,,0.5,,,,,False,,1.5,,,,,False,
622268,Donovan Walton,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,0,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,L,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0.331,0.513,1,0,1,1,0,0,0.3469387755102041,0.38461538461538464,0.8163265306122449,0.17307692307692307,0.3783783783783784,0.2653061224489796,0.057692307692307696,0.07692307692307693,2.0,0.6,0.35,0.35,0.375,0.225,0.0,0.31797333333333333,0.4571922222222222,0.1875,0.4262666666666666,0.32653061224489793,0.5306122448979592,0.20754716981132076,0.17142857142857143,0.34285714285714286,0.10810810810810811,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.6414852007889781,0.3818402360367344,0.6414852007889781,2.0,,0.5,,,,,False,,1.5,,,,,False,
703607,Henry Bolte,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,1,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,R,3,3,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0.4335,0.47650000000000003,0,0,0,0,1,0,0.17857142857142858,0.23333333333333334,0.7142857142857143,0.26229508196721313,0.23076923076923078,0.05357142857142857,0.01639344262295082,0.0,0.8666666666666667,1.0666666666666667,0.35,0.125,0.7,0.15,0.0,0.2736544444444444,0.4299788888888889,0.06666666666666667,0.3934666666666666,0.2857142857142857,0.3877551020408163,0.23728813559322035,0.19298245614035087,0.3157894736842105,0.36065573770491804,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.6607852001462899,0.36901253382050186,0.6607852001462899,0.8666666666666667,"{""novig"": {""1.5"": {""over"": 156}}, ""betmgm"": {""0.5"": {""over"": -190, ""under"": 140}}, ""bet365"": {""1.5"": {""over"": 175, ""under"": -235}}, ""pinnacle"": {""0.5"": {""over"": -200, ""under"": 148}}}",0.5,over,betmgm,-190.0,0.6551724137931034,True,0.0056,1.5,under,bet365,-235.0,0.7014925373134329,True,-0.0705
805779,Jacob Wilson,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,1,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,R,4,4,1,0,0,0,0,0,0,0,1,4,0,2,1,1,2,0.37050000000000005,0.5695,1,0,1,0,0,0,0.26785714285714285,0.32786885245901637,0.875,0.11475409836065574,0.2916666666666667,0.125,0.01639344262295082,0.03278688524590164,1.4666666666666666,0.4666666666666667,0.24489795918367346,0.2653061224489796,0.5510204081632653,0.16326530612244897,0.0,0.3374444444444445,0.4136166666666667,0.3333333333333333,0.42774999999999996,0.2727272727272727,0.43636363636363634,0.15,0.27586206896551724,0.3448275862068966,0.09230769230769231,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.6903666360057364,0.40495541662079065,0.6903666360057364,1.4666666666666666,"{""novig"": {""1.5"": {""over"": 106, ""under"": -122}}, ""bet365"": {""1.5"": {""over"": 105, ""under"": -140}}, ""pinnacle"": {""1.5"": {""over"": 101, ""under"": -134}}, ""draftkings"": {""1.5"": {""over"": -113, ""under"": -117}}}",0.5,,,,,False,,1.5,under,draftkings,-117.0,0.5391705069124424,True,0.0559
643446,Jeff McNeil,ATH,WSH,1,,,676917.0,Cade Cavalli,R,824981,9:40 PM ET,,0,1,0.26534296028880866,2026-07-17,824981,0,1,109.2,L,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0.178,0.20400000000000001,0,0,0,0,0,0,0.20454545454545456,0.21739130434782608,0.9545454545454546,0.043478260869565216,0.20930232558139536,0.045454545454545456,0.0,0.043478260869565216,0.7333333333333333,0.13333333333333333,0.4186046511627907,0.23255813953488372,0.37209302325581395,0.37209302325581395,0.0,0.2538511904761905,0.36449404761904763,0.21428571428571427,0.3732499999999998,0.3076923076923077,0.4358974358974359,0.09523809523809523,0.18,0.24,0.037037037037037035,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5718195836186449,0.3183288882738418,0.5718195836186449,0.7333333333333333,"{""novig"": {""1.5"": {""over"": 160}}, ""betmgm"": {""0.5"": {""over"": -175, ""under"": 130}}}",0.5,over,betmgm,-175.0,0.6363636363636364,True,-0.0645,1.5,over,novig,160.0,0.38461538461538464,True,-0.0663
