player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter,game_total
Tyler Heineman,TOR,R,Cristopher Sánchez,L,TOR,H,mlb_schedule,0.0395719509882313,2427,1,prophetx,1500.0,0.0625,-0.0229,0.0399839982071452,0.22,0.08,0.7000000000000001,,0.9896946969440308,106.3,69.7,10.5,-8.704894511827938,0,,8.0,1,0.0,0.125,0.1875,75.09444444444445,0.2585897435897436,0.3415384615384615,0.0137931034482758,0.3,0.0103448275862068,2026-06-08,822806,623168,
Ceddanne Rafaela,BOS,R,Ian Seymour,L,TB,A,mlb_schedule,0.0938362396316119,966,1,betrivers,750.0,0.1176470588235294,-0.0238,0.0947152648738022,0.2060085836909871,0.0858369098712446,0.7081545064377683,,0.9907192864491112,110.5,94.1,0.0,0.0,1,5.0,2.0,0,0.0,0.209090909090909,0.1363636363636363,82.38172885719945,0.3025844444444444,0.4162277777777778,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,678882,
Vladimir Guerrero Jr.,TOR,R,Cristopher Sánchez,L,TOR,H,mlb_schedule,0.0960360263139568,941,1,prophetx,720.0,0.1219512195121951,-0.0259,0.096418385597905,0.1,0.1333333333333333,0.7666666666666667,,0.996034373718486,106.3,69.7,10.5,-8.704894511827938,0,3.0,3.0,0,0.0,0.3023255813953488,0.0930232558139534,84.49994708994709,0.3410857142857142,0.4147511904761904,0.0137931034482758,0.3,0.0103448275862068,2026-06-08,822806,665489,
Ben Rice,NYY,L,Gavin Williams,R,CLE,A,mlb_schedule,0.2013054155874598,397,1,betrivers,340.0,0.2272727272727272,-0.026,0.2063202389783055,0.24,0.136,0.624,,0.9756939822497348,106.3,90.7,10.0,1.736481776669304,0,18.0,2.0,1,0.0109890109890109,0.2857142857142857,0.1098901098901098,85.16106349206349,0.3980411111111111,0.5562377777777778,0.0098684210526315,0.3092105263157895,0.0263157894736842,2026-06-08,824427,700250,
Trea Turner,PHI,R,Patrick Corbin,L,TOR,A,mlb_schedule,0.1132405630244905,783,1,prophetx,610.0,0.1408450704225352,-0.0276,0.1141921126591139,0.2163120567375886,0.0673758865248227,0.7163120567375886,,0.9916671159464052,106.3,69.7,10.5,-8.704894511827938,0,7.0,2.0,0,0.0352941176470588,0.2470588235294117,0.2117647058823529,83.19105820105821,0.3452,0.5206777777777778,0.0242214532871972,0.28719723183391,0.0173010380622837,2026-06-08,822806,607208,
Steven Kwan,CLE,L,Will Warren,R,CLE,H,mlb_schedule,0.0302154888932019,3210,1,prophetx,1600.0,0.0588235294117647,-0.0286,0.030356250384969,0.1019607843137254,0.1411764705882353,0.7568627450980392,,0.9953630145363132,106.3,90.7,10.0,1.736481776669304,0,1.0,7.0,0,0.0,0.0588235294117647,0.1911764705882352,80.20787301587302,0.2824166666666666,0.3756,0.0107913669064748,0.2410071942446043,0.0251798561151079,2026-06-08,824427,680757,
Wilyer Abreu,BOS,L,Ian Seymour,L,TB,A,mlb_schedule,0.1201236600203648,732,1,prophetx,570.0,0.1492537313432835,-0.0291,0.1210817343782218,0.1902985074626865,0.0895522388059701,0.7201492537313432,,0.9920873750051824,99.8,94.1,0.0,0.0,1,7.0,3.0,1,0.0297029702970297,0.2178217821782178,0.2178217821782178,81.11143915343915,0.3885766666666666,0.5717444444444445,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,677800,
José Ramírez,CLE,L,Will Warren,R,CLE,H,mlb_schedule,0.1499544632654635,567,1,novig,456.0,0.1798561151079136,-0.0299,0.151150668654003,0.136518771331058,0.1433447098976109,0.720136518771331,,0.9920860066370084,106.3,90.7,10.0,1.736481776669304,0,10.0,2.0,1,0.0,0.3773584905660377,0.1320754716981132,88.74468253968254,0.339325,0.4618202380952381,0.0107913669064748,0.2410071942446043,0.0251798561151079,2026-06-08,824427,608070,
Nick Fortes,TB,R,Connelly Early,L,TB,H,mlb_schedule,0.0555639432491251,1700,1,novig,1024.0,0.0889679715302491,-0.0334,0.0561425088168047,0.22,0.08,0.7000000000000001,,0.9896946969440308,110.5,94.1,0.0,0.0,1,,8.0,0,0.0,0.2077922077922078,0.1038961038961039,78.12158730158731,0.1882261904761904,0.2473607142857143,0.01,0.2666666666666666,0.03,2026-06-08,822972,663743,
Junior Caminero,TB,R,Connelly Early,L,TB,H,mlb_schedule,0.1890175370732466,429,1,novig,346.0,0.2242152466367713,-0.0352,0.1907911054483726,0.1532846715328467,0.1386861313868613,0.7080291970802919,,0.9907041349178308,110.5,94.1,0.0,0.0,1,14.0,3.0,1,0.0136986301369863,0.4520547945205479,0.1232876712328767,90.27623015873016,0.4540777777777778,0.6835888888888889,0.01,0.2666666666666666,0.03,2026-06-08,822972,691406,
